text,label
"&-oh yea yea &-huhuh, sí &-eh es igal en Londres en en la hora &-ehm punta.",0
"&-huhuh.",0
"sí, muy muy muy &-ehm very very crowded.",0
"&=laughs.",0
"y &-eh la ultima pregunta que tengo aquí es ¿qué te gusta hacer en tu tiempo libre?",0
"creo que no tienes libre, &=laughs.",0
"&=laughs, I have a a few, few time, but, but I, I like &-eh play to to paddle, I don't know if, if paddle is the same, is a game in, in English?",0
"¿qué qué es?",0
"&-eh is similar to tennis.",0
"&-oh yea &+ba <badminton> [>].",1
"<xxx> [<] no.",0
"is badminton, no.",1
"no is <badminton> [>].",0
"<squash> [<]?",0
"&-eh you have &-eh the game have a wall in in the end and the the ball can can do it you can &-eh hit it and you can pull the, then.",0
"yep, yes, right, squash es &-eh.",0
"&-eh no is &-eh is is a middle in in &-eh squash and tennis.",0
"right, okay, right, &-hm (.) ahora &-ehm &-eh ¿te gusta &-eh preguntarme &-ehm tus &-eh preguntas en en tarea?",0
"&-hm.",1
"vale, &-ah what do you like, ya está, y cuánto tiempo &-ah aquí, &-eh what do you think about your universíty?",1
"&-ehm &-eh es &-eh &-ehm cuando &-ehm hací &-ehm &+licenciatur &-ehm &-eh estudiar &-ehm va &-eh a.",0
"&+Londre Londres pero &-ehm hace muchos muchos años y &-eh ahora &-ehm erm no &-ehm no estudio &-ehm una licenciatura pero &-eh estudio &-ehm &-eh por un certificado en &-eh &+espa con la Universídad Abierta y es es bueno la la los libros, &-ehm los &-ehm compact, discos compactos los vídeos son son buenos y &+intr interesantes, pero &-eh el &-ehm problema &+principa es que no &-ehm no tengo mucha oportunidad hablar con &-ehm &-eh otros estudiantes, porque &-ehm la las tutorías &-ehm son en linea y &-ehm solamente &-ehm un una tutoría cada dos dos semanas &-ehm no hay mucho oportunity hablar, puedo escuchar puedo leer, o escribir y &-ehm &-ehm &-eh también &-eh &-ehm no &-ehm erm &-eh la mayoría del &-ehm de las días &-ehm tenemos que &-ehm auto &-ehm corregir.",0
"&-huhuh.",0
"you, ¿entiendes, no, no, no?",0
"sí, sí, sí, te entiendo perfectamente, sí, lo has dicho muy bien.",1
"pero me me me gusta el coso es interesante y en a &+agost agosto &-ehm iré a &-ehm &+Compos &-eh Santander &-eh Santiago de Compostela &-eh por por una semana o una parte del.",0
"del curso &-ehm hago mucha ilusión de &-ehm &-eh xxx visita a Santiago .",0
"&-huhuh, yo nunca nunca he estado allí en Santiago o sea tampoco te puedo decir si es bonito o no bonito, pero nunca he estado allí, pero vamos la gente me ha dicho que está, que merece la pena, que es muy bonito.",1
"&-ah &+pe pero no voy, no voy andar.",1
"no, no.",1
"como los los peregrinos.",0
"los peregrinos no, ¿no?",1
"&=laughs.",1
"&=laughs.",0
"muy bien, pues &-eh my wife &-eh she she want &-eh to speak a lot of with people &-eh in English &-eh, she &-eh she stay &-eh &-eh sometime with with other person in &-eh in a cafe and and they speak one hour and in English and then one hour in in in Spanish.",0
"&-huhuh, Spanish.",1
"sí, &-eh, yes, she she stay with other person and she and she like a lot of speak in English she has a very bad a very bad her &-eh level that I.",0
"&-huhuh, &-huhuh.",1
"so but she she.",0
"tendrás que hablar en inglés con tu esposa también.",0
"yes, yes, yes, okay, &-ehm &-eh where you from &-eh another another question, where do you live okay, &-ah is the first time you use Skype?",0
"&-eh sí &-eh no he hablado Skype &-eh por &-eh es este ejercicio y &-ehm &-eh &-eh no &-eh no he &+utili usado Skype &-ehm antes.",0
"&-huhuh.",0
"<&-eh &+per> [>].",1
"<xxx> [<], yes, yes, yes, tell me, tell me.",0
"er &-eh sí los &-eh tenemos xxx en línea con Universídad Abier pero &-eh er &-ehm tienen &-eh su xxx &-ehm propio propio sítio &-ehm y &-eh no &-eh utilen Skype.",0
"&-huhuh, &-eh they have su &-eh &-eh their &-eh software <&-eh you can> [>], okay.",0
"<yes> [<] yea, &-huhuh, ¿y tú?",1
"yes &-eh this is the first time that I have to use that I use &-eh this this software I, I don't &-eh use it &+ante &+be before.",0
"&-huhuh, &-huhuh, &-huhuh.",1
"okay, start with the stak with &-eh the task one?",0
"yes, let's do that.",1
"okay, I go there, okay &-oh xxx &-eh four picture and we have to to find the the difference.",0
"yes, yes we do, so we'll do the first one in English.",1
"I, I start with the first, okay?",0
"&-hm you tell me, yea, &-huhuh.",1
"I see one, two, three, four, four motor four motorcycle.",0
"four?",1
"four, one, two, three, four, yes.",0
"xxx, three.",1
"you only three?",0
"well, &-eh, perhaps there are four I'm not sure, I can see one in the front and a yellowy one behind, yes, perhaps there are four, (.) it's difficult to see I it's.",1
"&-ah, sí, yes &-eh the three and the four are very very very together.",0
"&-ehm yes &-eh all right well, we'll see if we can &+s find any other differences, I I think, I'm not sure I I &+sp there are possibly four that I can see, yea.",1
"okay &-eh in the background I see a car.",0
"yes.",1
"a, a red car.",0
"no, mine is a grey car.",1
"grey.",0
"grey.",1
"car?",0
"&-ah okay.",0
"yea, I think a difference, creo que es la diferencia, sí.",0
"xxx, yes this is the difference, okay, but now start with the second picture?",0
"yea ok &-ehm &-eh hay un &-eh un perro y &-ehm el perro &-eh tiene en &-eh la boca un periódico.",0
"sí, yo también lo veo, veo lo mismo, sí.",1
"y &-ehm &-eh el perro &-ehm se &-ehm sienta en &-eh er &+e el suelo &+ros rosa roso &-hm.",0
"rosa.",0
"rosa, ¿rosa?",1
"&-hm y el fondo &-ehm es &-ehm azul claro.",0
"sí, yo también, azul claro.",1
"y hay un &-ehm ventana &-eh con un &-ehm &-oh frame, ¿cuadro?",0
"&-ehm ¿gris?",1
"y un bol que es &-eh &+naran &-eh naranha &+ho.",0
"naranja.",0
"naranja, ¿sí?",0
"naranja.",0
"yea, naranja &-ehm.",1
"naranja, &-huhuh.",0
"&-ah no no &-ehm y &-eh la el perro es &-ehm &-ehm.",0
"¿de qué color?",1
"&-eh beige beige.",1
"beige, ¿el <perro> [>]?",1
"<&-hm> [<].",1
"yo lo veo blanco.",1
"¿blanco?",0
"well.",1
"xxx, blanco.",0
"blanco, un poco, but beige, un poco amarillo.",0
"&-huhuh.",0
"esta perro, es.",0
"yo lo veo totalmente blanco, y ¿la cortina de la, de la izquierda?",1
"&-eh es blanco.",0
"blanca también.",1
"es blanca y la perra es un color diferente de la cortina.",0
"yo la veo del mismo color, el perro y la cortina los veo del mismo color.",1
"&-ah, no, no es la diferencia, porque en mi imagen, &-eh &+l el perro &-eh no es de mismo color &-ehm de la cortina, es un poco diferente sí, es la diferencia &+cw creo.",0
"xxx es lo diferente sí xxx okay now the third &-eh the third picture.",0
"&-huhuh.",1
"okay I see a a nine, nine ball.",1
"sí.",0
"and the background is a a &-eh a table cheese a table cheese?",0
"&-eh.",0
"&-eh yes, checkbook, &+check, checkboard, yes, &-huhuh.",1
"&-eh the first ball is green?",0
"xxx.",0
"&-eh ah &-eh the first ball &-eh a a at the bottom or at the.",1
"&-eh the first ball in the in the upper left hand corner.",0
"upper left yes is green, sí.",1
"yes the second in the <middle is a blue> [>] and the third is is &-eh red.",0
"<yep, yes, yes> [<] yea, pink, pink red.",1
"pink no, I see red.",0
"&+pi &-ah well, mine is &+p rose, rose, rosa &-ehm is more pink than red, I would say.",1
"&-hm, I see red so this is the difference now, then is <purple, yellow blue, green, red, purple> [>].",0
"<&-huhuh yep yea yea> [<] green, pink, purple.",1
"&-ah, okay, the red &-eh you see pink.",0
"I see pink, my husband tells me I'm colour blind so, &=laughs, &+a and what about shiny?",1
"are your ball shiny?",1
"shiny?",0
"I don't understand shiny.",0
"shiny, brillante.",0
"&-ah brilliante &-eh no no &-ah there are &-eh &-hm.",0
"opaco.",1
"&+o opaco, sí, I don't know in English, opaco.",1
"opaque.",0
"opaque?",1
"es &-ehm &-eh es la misma palabra más o menos &+p &-eh opaque, pero &-eh es un &+differen, porque de todos, &-oh sorry, I'm supposed to speak English, all the balls in this picture that I'm looking at are shiny and they're not they're not opaque and they reflect the background.",1
"&-huhuh, &-ah no, I, I don't &-eh I don't &-eh my my balls are &-eh opaque and I &-eh they don't &-eh &+r reflects?",0
"&-eh no, yes, that's right they don't reflect.",1
"don't reflects.",0
"well, that's the difference then, i think.",1
"yes, is the difference, pink and and reflects and shiny.",0
"right.",1
"okay, the four?",0
"&-ehm &-eh ¿hay &-ehm &-eh siete &+para paraguas en &-eh esta imagen?",0
"siete.",1
"&-huhuh, sí, yo también tengo siete.",1
"&-ehm y &-ehm six colgan de la &-ehm ventana o &-ehm.",0
"&-huhuh, de la verja.",1
"una barra.",0
"de la verja.",1
"sorry?",1
"verja, verja, verja.",0
"verja.",0
"¿cómo, cómo se inscribe verja?",0
"&-eh ¿verja?",0
"&-ehm v@l e@l j@l a@l.",1
"&-huhuh, &-ah sí okay &-ehm &+si seis allí.",0
"¿qué te, qué te he dicho?",1
"v@l e@l r@l j@l a@l, es que creo que me la he comido.",1
"v@l i@l.",1
"v@l e@l.",0
"r@l.",1
"v@l e@l e@l e@l e@l.",0
"e@l, right.",1
"v@l e@l r@l j@l a@l.",1
"verra, okay &-ehm hay un y &-ehm hay &-eh una paraguay &-eh &+parax que cuelga de el &-eh ¿pomo?",0
"pomo.",0
"del del puerto.",0
"&-ah, no, yo no, yo lo veo los siete paraguas colgados de la verja, en el, en el pomo no hay nada para mí el pomo está libre no, no hay nada colgado.",1
"yea, es es la diferencia &-ehm &-eh okay &-eh seis son la &-eh colgan de la verra y solamente uno del pomo de la puerta.",0
"sí, esa es la diferencia.",1
"&-huhuh.",1
"okay, okay this is &-eh this is very good I, I, I we &+ha, we, we meet &-eh the all the difference I <I believe> [>].",0
"<we've found them> [<] all, yes.",1
"&-ehm, okay.",0
"&-eh ¿quieres hacer tarea dos o?",0
"&-eh.",0
"¿es suficiente?",0
"por mí bien, no, por mí bien, si tú tienes tiempo, por mí lo hacemos &+co como me comentabas que tienes que irte o que estabas ocupada luego, yo lo que, lo que tú quieras, yo por mí sí pero no sé, cómo estarás tú de ocupada.",1
"&-ehm &-eh puedo &-ehm hacer &-eh tarea dos también sí, sí &-ehm quieres &-eh y entonces &-eh creo que necesitaré terminar porque &-eh algunos amigos &-ehm &-eh vendrán &-ehm &-ehm vernos.",0
"&-eh es este este tarde pero &+tiem tengo tiempo &-eh a hacer &-eh tarea dos porque &-ehm no &-eh creo que los preguntos son &-ehm &-eh las mismas y &-ehm &-ehm puedan &-eh podemos &-eh &-ehm &-eh &+bus &-ehm erm &-eh ver los &+imag imágenes.",0
"vale, vale, o si quieres &-eh hacemos la tarea dos y y vamos directamente a las imagenes y y las describimos.",1
"&-huhuh, sí.",0
"okay.",0
"I'm just finding tarea dos, in fact, tarea dos, &-oh here, here we are, tarea dos, right, (.) okay tengo tarea dos &-ah ahora (.) ¿tienes las los imágenes?",0
"yes, yes, I &-eh can &-eh I can see the &-eh the picture.",0
"right, okay, do you want to do do you want to tell me about number one then?",1
"okay, start with the number one, &-eh I see a in the background a a table cheese other time.",0
"yes, &-huhuh.",1
"in in in the the first ball in the &-eh upper left hand corner it's red?",0
"&-huhuh, yea.",1
"&-eh.",0
"¿opaco o?",0
"o sí &-eh.",1
"is it opaque?",1
"opaque?",1
"is opaque.",0
"yes, &-huhuh.",1
"and then &-eh bottom &-eh to this &-eh ball.",0
"&-huhuh.",1
"&-eh a big &-eh ball &-eh &-ehm &+bri brilla brilla?",0
"yes &+b &-eh shiny, shiny ball.",1
"siny, sining.",0
"shiny sh sh sh sh sh it's a sh sound s@l h@l i@l n@l &-eh y@l.",1
"&-ah shiny?",0
"shiny, &-huhuh.",1
"shiny ball &-eh purple?",0
"&-huhuh, it's xxx, yes.",1
"&-eh to the right of this ball.",0
"&-huhuh.",1
"&-eh is a a siny, &-eh shiny blue, a shiny blue.",0
"that's right, yes.",1
"&-eh ball bottom to this ball.",0
"yea.",1
"there a a ball &-eh a ball &-eh shiny green.",0
"yes.",1
"&-eh and an the top of this ball is a purple &-eh opaque purple.",0
"&-huhuh, yea.",1
"in at the top of this ball there &-eh are a yellow a yellow shiny yellow.",0
"yes, shiny, yes, yes.",1
"in the lower &-eh right hand corner there is a a a shiny red.",0
"yes, or pink.",1
"ball very big, very big, very big, so.",0
"yes, yes, yes, yes, I've got all that, okay, so what are the síze of your of the balls in your picture because there's no difference between the colours and the shininess or &-ehm opaqueness of the balls.",1
"yes, the more, the more small, the smaller is &-eh yellow.",0
"sorry, the smallest one is which one?",1
"the yellow one?",1
"&-ah in my picture the smallest one is the blue one in the middle.",1
"&-ah, no, &-eh the mine the blue is &-eh is the third more big.",0
"no, the blue is the smallest in my picture.",1
"okay, this is the the difference.",0
"<difference yes> [>].",1
"<okay> [<].",0
"okay, right.",1
"the second the second picture &-ehm ¿empiezas?",0
"when &+j &+j &+j when you describe the balls as being on top of one another.",1
"&-oh, I I don't understand.",0
"hang on no, dices que &-eh balón &-ehm &-eh on top of otra.",0
"no te, no te he entendido.",1
"arriba, arriba o arriba.",0
"sí.",1
"in English we would say above, if you said it's if you say si dices on top of &-ehm normalmente &-ehm erm &-eh en en ten deriamos que &-eh un balon &-ehm toca otra.",0
"&-huhuh, &-huhuh.",0
"pero, if you say &-ehm above, it means it's above but not.",1
"&-huhuh.",0
"&-eh no no &-eh tienes que &-ehm tocar &-eh otra, ¿entiendes?",0
"or just.",1
"vale, yes, yes, I, I, I understand, I.",0
"xxx.",1
"xxx above is &-eh encima?",0
"&-huhuh, yea.",1
"pero they don't don't they are don't &-eh &-eh next to the other.",0
"&-huhuh, yes, yes, yea.",1
"and and at the top at the top there is together, no?",0
"&-eh mhm yeah at the top yea, if one is on top of the other it normally would mean that they were touching each other, okay, let's look at the at the second picture then, shall we?",1
"and I've got to do that one in Spanish so en &-eh el imagen hay un camello.",1
"sí.",1
"y &-ehm &-eh el camello &-eh camello es brun.",0
"<es marrón> [>].",1
"<&-ehm sorry> [<] es marrón, marrón y &-ehm &-eh &-eh tiene un una ropa &-ehm alrededor de &-ehm su cabeza y &-eh un hombre &-ehm tira &-eh la ropa y.",0
"es es &-eh el &-eh una ropa no, es &-eh ¿cómo se llama esto?",1
"perdona, una cuerda que le está, que le está atando a lo que es la cabeza y el cuello.",1
"cuello, el cuello, sí, el.",0
"la &+rop la ropa es lo que que lleva el hombre la ropa es la ropa de vestir una persona.",1
"&-oh ropa so sorry so it's un cuerdo sorry un cuerdo I should have said yep okay, &-ehm y el hombre &-eh tiene &-ehm el pelo &-eh m &-ehm negro, creo y &-ehm &-eh lleva un &-eh una &+camisit &+seta &-eh verde con una &-ehm erm cara &-ehm o mancha &-eh amarilla.",0
"&-huhuh.",0
"en la camiseta y tiene pantalón &-ehm &-eh verde también pero &-ehm diferente &-eh en color de de su camiseta <y &-eh> [>].",0
"<sí, entre> [<] verde y amarillo es el pantalón es entre verde y amarillo, así.",1
"sí, sí, es verdad, y en &-ehm la tierra hay &-ehm ah varias manchas, no sé &+exactament //mente lo que que &-ehm son y en el el cielo es &-ehm &-eh &+naran naranha naranahg y hay &-ehm cuatro nubes y algunos &-ehm aves creo.",0
"&-ah yo no veo aves, yo en el cielo, mi cielo está libre, limpio.",1
"&-ah.",1
"no hay ni un solo ave volando.",1
"&-ah well <es> [>].",1
"<no hay nada> [<].",1
"es la diferencia, hay &+cin cinco marcas que creo &-ehm son &+a aves en &-eh la distancia &-ehm, sí.",0
"&-huhuh, xxx pues sí, esas son las diferencias entonces.",1
"sí, creo que sí.",0
"porque las montañas, ¿cómo las ves, de color morado, no?",1
"sí, sí, &+mo &-ehm &+mo &+morad, sí.",0
"morado.",1
"la &+mont la las mantañas &-ehm son.",0
"sí.",1
"morado, sí.",0
"morado sí o violetas.",1
"&-eh sí sí sí.",0
"&-ah.",0
"okay shall we do the numero tres.",1
"numero tres, okay &-ah, &-oh!",1
"sí, seis diferencias .",0
"yes, six, síix differences, okay I see in the, in the foreground two person.",0
"&-huhuh.",1
"the &-eh a man is speaking &-eh with a with a woman.",0
"yes.",1
"the woman has &-eh in her her left hand &-eh a bag.",0
"yes.",1
"and the man in the has in in her in his &-eh &-eh right &-eh hand ah a bottle.",0
"yes and what does he have in his left hand?",1
"&-eh I can't see &-eh he her, his &-eh left hand.",0
"you can't, there's nothing, he's holding, in my picture, he's holding a bag in his left hand.",1
"okay, this is one difference.",0
"&-huhuh.",1
"okay, okay &-eh okay, then I, I can see &-eh in the background &-eh four person, four person, four person and and three and three &-eh three person that are &-hm.",0
"serving?",1
"okay, waiter.",0
"three, three people selling or serving or.",1
"serving, okay, three person okay, &-eh the &-eh the &+p person that is &-eh buying in the in the left &-eh is a girl.",0
"<&-huhuh> [>].",1
"<that that> [<] have a a a a &-pf okay, this is very difficult.",0
"&=laughs.",1
"&-eh okay a &+trous a trouser &-eh shorts.",0
"shorts, yes, she's got shorts on.",1
"okay and and there is a pxxx.",0
"pardon?",1
"&-eh the &-eh.",0
"&-oh, yes, zapatas, sandals probably.",1
"and and another person, no, I.",0
"what colour is the girl's hair in your picture?",1
"&-eh is is brown.",0
"brown, yep, and same, same in mine.",1
"the &-eh the other person to the left of this to the right &-eh to this person.",0
"to the right, yes, yes.",1
"he has &-eh she has &-eh her hair &-eh blonde.",0
"yes, blonde hair, yes, &-huhuh.",1
"yes, the shirt is &-eh is white and.",0
"yes.",1
"and the pants are are are black.",0
"yes, yep.",1
"is black, prxxx.",0
"yep, yep.",1
"the the other person is a shirt with a shirt &-eh green.",0
"yea.",1
"and and and pants are are orange.",0
"are what, sorry &+bei sort of beigy colour, browny beige.",1
"&-eh beige?",0
"&-eh, sí, yes.",1
"&-huhuh, &-huhuh, &-huhuh.",1
"another person &-eh to the right of this &-eh is is blonde.",0
"yes.",1
"and and and have &-eh a shirt &-eh white and and a pants &-eh shorts a short pants.",0
"yes, I think so, yes, and has she got a band round her head, in your picture?",1
"yea, I don't understand, what?",0
"has she got &-eh &-ehm &-eh something on her hair something round her hair?",1
"yes &-eh she has a &-eh, okay, a.",0
"a white, white &-eh band.",1
"yes, a white, white band, yes.",0
"yes, band, same in my picture, yea, okay.",1
"to the right of this person is a is a is a man with a shirt and a pants &-eh er of of &-eh a ranger &-eh cowboy &-eh?",0
"yes &-eh &+j jeans.",1
"jeans, okay, okay, jeans, okay.",0
"&-huhuh, yep.",1
"okay, is is the same in your picture?",0
"yes it is, it's quite difficult <to find this> [>].",1
"<okay> [<], six, six difference, and, and, and.",0
"we've only got one so far, has the the girl &-eh right in the foreground, under her red bag there's something else and I don't know what it is hanging down, have you got something there?",1
"I, I, I, I don't.",0
"underneath &-eh &-ehm bajo &-eh la bolsa rojo.",0
"sí, yes.",1
"es &-eh algo pero no estoy segura de que &-ehm &-eh sea pero es un, un, un blanco un, un, un &-eh .",0
"I can't see &+any anything.",0
"no, well, I think it's a difference es una diferencia &-eh hay algo bajo de su su bolsa.",0
"&-eh no, I I can't see anything.",0
"no, well, that's that's the second difference then.",1
"the second, okay, the second difference .",0
"the second difference, right.",1
"&-wow!",0
"what about the screens at the top of the picture with the pictures on them have you got those?",1
"have you got pictures of of of sandwiches and so on on the screens?",1
"yes, I can see &-eh but very bad, I see &-hm I, I don't I don't meet anything &-eh is there is very bad &-eh very white in my pictures.",0
"yes, yes it's the same here, okay &-ehm and then there's a sort of &-eh a a shelf with some bottles and fruit on it, it looks like.",1
"there are one, two, three, four badly lit screens and then then a &+s something that isn't a screen I think with bottles and fruit, have you got that?",1
"and then there's one, two, three, four, five, six more screens and then some more bottles.",1
"okay, yes, I see the same.",0
"right, okay.",1
"and then &-eh two, two screens more to the right.",0
"and que yes that's right isn't this isn't very easy, is it?",1
"&-ehm, have you got bread on the counters?",1
"I, I can see &-eh bread in &-eh to the left.",0
"to the left, right and by the girl wearing the shorts there's a &+c there are a whole lot of sandwiches on the counter.",1
"&-eh the the the where where &-eh she &-eh I don't I don't understand &-eh she she is buying a a sandwich y and the the person that has &-eh that serving &-eh to her.",0
"&-huhuh.",1
"is &-eh giving a something.",0
"right.",1
"something that that I can't see.",0
"pero en on the &-oh counter hay no se &-eh no puedo &-eh recordar &-eh la palabra en español, un momento y y &-ehm la busca, busco.",0
"&-huhuh, o &-eh debeo &-eh saberlo pero debo saberlo pero no &+pue.",1
"yo tampoco.",1
"no puedo.",0
"yo tampoco, yo estoy con el diccionario todo el día.",1
"yea, xxx dictionary es muy útil &-ehm ah, sobre el mostrador.",0
"sí.",1
"&-eh &-ehm delante de &-eh el &-ehm &-eh la &-ehm &-ehm la mujer con &-ehm los pantalones cortes hay muchos bocadillas.",0
"yes, I, I see the same.",0
"&-oh, right okay, &-ah!",1
"I see the, is difficult &-eh is very difficult.",0
"muy dificil, &-ah sí es, we, &+ten tenemos solamente tres &-eh diferencias creo &-ah.",0
"<hay> [>].",1
"<y> [<].",1
"&-ay, yes, yes.",0
"hay hay &-eh &-eh lampas en el &-ehm on the ceiling?",1
"have you got lights on the ceiling?",1
"yes, I can see &-eh three, <xxx> [>].",0
"<&-ah, well I, I have> [<] more than three lights, I've got two sort of round ones in the front.",1
"oh &-eh wh &-eh what?",0
"&-eh how many you can see?",0
"I can, altogether, I can see &-ehm &-eh one, two, three, four, five, six, seven, eight, nine, ten lights.",1
"no, I, I only can see &-eh three &-eh three &-eh three &-eh &-eh &+squ three &-eh three square and one two three four five &-eh er that are &-eh.",0
"small, small lights behind them.",1
"small, small.",0
"&+rec rectangular lights.",0
"round they, they are round &-eh.",0
"right, well, right, in the front of my picture there are two more lights on the ceiling.",1
"<&-huhuh, okay> [>].",0
"<so> [<] I think that's a difference, then.",1
"yes, this is another difference, okay.",0
"do you have a a barrier in a sort of of barrier &-eh &-eh right in the front of the picture?",1
"for queuing in?",0
"I I don't don't understand, I.",0
"hay un una barrera &-ehm &-eh delante.",0
"sí.",1
"&-oh, sí, no es un diferencia, &-oh, well, I think we've done well enough we've found four, I don't know what else there is.",1
"okay, we &-eh if you want &-eh we start with the four, the four picture, &=laughs.",0
"&=laughs, <I think we'll stop> [>].",1
"<is very> [<] sí.",1
"I think this is getting.",1
"&+ver difficult.",0
"we'll look in a minute when we've finished we can look and see what the other differences are (be)cause you can see &-eh &-eh podemos ver &-eh ambos imagenes &-ehm juntos &-eh a al fin del ejercicio.",1
"sí, luego lo miramos a ver.",1
"&-eh sí y le la última el último &-ehm imagen es de dos monos &-ehm <&-eh> [>].",0
"<también los veo, sí> [<].",1
"ambos &-ehm son &-ehm &-eh &+b &-ehm marrón claro &+cla.",0
"sí, sí.",1
"&-ehm &-ehm &-eh con un un pe &-ehm erm blanco un pecho blanco y &-eh una cara blanca y un &-ehm mancha amarillo sobre &-eh el pecho.",0
"sí.",1
"y &-eh hay un &-ehm &-eh &-ehm &-oh un pattern &-ehm no sé &-eh la palabra en españa pero <en &-eh> [>].",0
"<xxx> [<].",0
"hay un debajo hay &-eh un &-ehm azul &-ehm.",0
"sí sí.",1
"&-eh.",1
"sí, el mono con que está con los brazos cruzados &-ehm ¿la tuya?",1
"&-huhuh, sí, &-eh el mono a la izquierda &-eh tiene &-ehm los brazos &+cru cruzados y &-eh la otro mono &-ehm &-eh ¿estrecha?",0
"¿estrecha?",0
"sí.",1
"su el brazo &-ehm hacia &-ehm.",0
"estira estira.",1
"estira.",1
"estira.",0
"estira, sí.",0
"estira el brazo.",1
"estira el brazo, sí, &-ehm hay el &-eh me parece que es &-ehm en un edificio.",0
"sí.",1
"&-eh en un &-eh &-eh decoration en un edificio &-ehm.",0
"están decorando un edificio.",1
"y sí, encorando &-eh y el edificio es &-ehm de &-eh cemento, creo.",0
"&-ah no, me parecen figuras talladas en madera.",1
"&-ah no en mi, mi imagen es de de cemento definitivamente, de de cemento, no es desde madera.",0
"la las mías parecen talladas, parecen unas figuras talladas, todas de madera en madera y la parte de arriba madera y abajo también parece madera como si fuera parte de una puerta o algo así o decorando con motivos decorativos en en algún edificio como tu dices pero sí fuera de madera todo.",1
"&-ah, &-ah, &-oh, no, no, no, no, es la diferencia creo por porque &-ehm en en mi imagen no es de madera, so &-eh shall we look at the look at the two pictures together and see if we can see the other differences in the in the in the &-ehm (.) in that sixth one that we couldn't get the other two?",1
"&-oh yes those you can see the differences in the others that's all right, right, okay &-ah, the man is holding the bottle in a different &-eh el hombre tiene la batalla en una posíción diferente en &-ehm la tua.",1
"sí.",1
"y &-eh también ¿y sí?",0
"sí, sí.",1
"y &-ehm.",1
"sí, están colocado de de sí hay es un momento, ¡qué vamos!",1
"y.",1
"cuesta encontrar las seis diferencias de todas formas.",1
"es es &+dif es muy difícil pero la cara de la &-ehm &-eh el vendredor &-ehm es &-eh en una posíción diferente la ven el vendedor con &-eh &-eh la camiseta rojo.",0
"sí, está en otra está en otra posíción xxx, sí.",1
"sí &-eh creo en total hemos encontrado seis.",0
"sí, sí, sí, yo creo que son muchas diferencias, muchas diferencias.",1
"&-eh, sí, okay, well, is that all right then &-eh Name, is that okay?",1
"todo okay, is is perfect thank you very much, thank you very much, por todo.",0
"right, so okay, that's fine, nice to have talked with you.",1
"&-eh &-eh oka I, I, I don't I don't understand now, &-eh nice?",0
"me, me, me, &-oh &-eh me &-ehm &-eh &+dis disfruto disfruto &-eh hablando con contigo it was.",1
"igualmente.",1
"era buena bueno &-eh hablar contigo.",0
"muchísimas gracias, también ha sido un placer hablar contigo ha sido un placer, la verdad.",1
"&-eh &-ah adiós.",0
"adiós, venga, muchísímas gracias.",1
" Spanish student says “the” it usually sounds like “de”.",0
"hola, &=laughs.",1
"&-eh, Name?",0
"hello, <hi> [>].",1
"<hello> [<].",1
"hi.",1
"&-eh, hi.",0
"can you hear?",1
"yea?",1
"yea, &-eh, how are you?",0
"fine, how are you?",1
"&=laughs.",1
"very well, very well.",0
"okay.",1
"let's go the task two?",0
"&-ehm, yea.",1
"&-eh.",0
"¿quieres empezar con los, &-eh, con las preguntas?",0
"&-eh, yes, &-eh, &-eh, &-eh, the first, &-eh, pictures.",0
"&-ehm, okay, the pictures or the questions?",1
"&-uhm &-hm, &-eh, &o, on my pictures, &-eh, &-eh, this is a picture the, of the room, &-hm, with the tiles black and white, &-eh, on the floor, &-eh, and the walls, &-eh, and seven balloons.",0
"yea, &-ehm.",1
"and your picture?",0
"one, two , three, four, five, six, seven, yea, seven, &-ehm yea, there's seven &-ehm balloons, &-ehm, the floor and the walls are black and white tiles, &-ehm, the one, &-ehm, the one on the left is red, &-ehm, the one beneath it is purple, &-ehm, the one in the centre is blue, and it's quite small, it's in the background, &-ehm, the other ones are, the ones on the right are, &-ehm, yellow, purple, green and the one in the far right is, &-ehm, red.",1
"&-huhuh, &-eh, on my picture, &-eh, &-uh &-oh, in the centre of the picture, &-eh, &-uh, &-eh, there is a blue one.",0
"yea.",1
"&-eh, on the right hand, &-eh on the right hand side there, there is a, the pink balloon.",0
"yea.",1
"&-eh, on the left hand side there, there is a red one.",0
"yea.",1
"&-hm, over the pink one, &-eh, there is a smaller yellow balloon?",0
"yea.",1
"&-ah &-uh, in the &+l, in the, in the lower left &+ha, in the lower left hand corner.",0
"&-huhuh.",1
"&-hm, there is a pink balloon, &-eh, bigger than que blue one, <than the blue one> [>].",0
"<&-ehm> [<] no the blue one in my picture it's, &-ehm, it's smaller.",1
"smaller?",0
"smaller, yea.",1
"&-eh, &-eh, this is a different.",0
"yea, that's the difference, yea.",1
"&-huhuh, okay, okay, good.",0
"okay, &-ehm, so, the second picture?",1
"<&-huhuh> [>].",0
"<&-ehm> [<] abre xxx, so what else, okay, esta imagen es un dibujo animado, <&-ehm> [>].",0
"<&-huhuh> [<].",0
"hay un hombre al mano derecha y un camello al mano izquierda.",0
"&-ehm, el hombre está tirando el camello con una cuerda.",0
"<&-huhuh> [>].",0
"<&-ehm> [<], el hombre tiene pelo negro y, &-ehm, lleva una camiseta verde y amarillo y pantalones verdes.",0
"<&-huhuh> [>].",0
