text,label
"<y> [<], y, pero entonces como ahora mismo la meteorología utiliza mucho la, la informática pues decidí ampliar mis estudios a informática.",1
"&-oh, otra vez problemas Name.",1
"¿sí, Name?",1
"sí, ahora sí, sí.",1
"&-huhuh, ¿alguna pregunta más?",1
"y ¿por qué estudia?",0
"&-oh well, ya &-ahm yo sé porque estudias inglés y ¿te gusta estudiar inglés?",0
"sí, lo que pasa es que no tengo mucha facilidad para los, los idiomas entonces.",1
"me cuesta mucho siempre es necesario y sobre todo hablar a la hora de leer sí puedo leer bien.",1
"&-oh, por &+supues.",0
"pero tengo problemas de hablar.",1
"y desde luego, pero me parece que &-ehm, has, te has equivocado porque tu inglés es muy bien.",0
"no, ¡ojalá!",1
"¿y cuánto tiempo lleva estudiando inglés?",0
"pues, prácticamente toda la vida pero, <en serio> [>], en serio o sea, últimamente llevo tres años.",1
"<&-oh, que &+suer> [<].",0
"¿y tú qué puede que puede contarte sobre su universidad?",0
"pues, como la tuya también es una universidad a distancia en la que la mayoría de la gente pues &-eh realiza sus segundos estudios o, o gente que ya está trabajando, es distinta a las, al resto de las universidades que hay aquí en España <y> [>] está bien.",1
"<sí> [<], ¿y, y, y tú dónde vives?",0
"vivo en la Coruña, <la Coruña> [>].",1
"<está en el> [>] noroeste de España.",1
"<sí> [<] ya sé donde está La Coruña, porque el agosto que viene &-ehm voy a, voy a quedarme en Santiago de &+Cont de &+Com <de Compostela> [>] durante una semana.",0
"<&-ah, sí, sí> [<].",1
"y &-ehm pienso que vamos a visitar a Coruña, ¿es cerca del mar, no?",0
"está, sí, está al lado del mar, es una ciudad muy bonita, <no tiene> [>] nada que ver con Santiago.",1
"<sí> [<].",0
"pero es una ciudad muy bonita y que además últimamente ha, ha mejorado mucho, esta, la han arreglado mucho, merece la pena por lo menos una visita de un día.",1
"&-hm, muy bien y la comida, ¿es buenísimo, <verdad> [>]?",0
"<la comida gallega> [<] es tremenda yo no soy de aquí de Galicia, soy de Madrid pero <&+llev> [>] llevo aquí quince años trabajando.",1
"<&-oh, sí> [<], <y> [>].",0
"<y> [<] me he puesto bien gordo desde que estoy aquí, &=laughs.",1
"¿y, y tu trabajo es en A Coruña?",0
"sí, mi trabajo es en la Coruña, sí.",1
"pero tu familia está en Madrid.",0
"sí, mi familia sí, mi familia estoy aquí, bueno, ya vivo aquí definitivamente, pero mi familia mis padres y mis hermanos viven en, en Madrid.",1
"sí, muy bien, ¿y te gusta Madrid?",0
"pues me gusta Madrid, pero como todas las grandes ciudades, pues uno se cansa bastante, &=laughs.",1
"la vida es más tranquila en estas ciudades así, medianas, porque Madrid ya, yo creo que me sería difícil volver a vivir a Madrid.",1
"&+pue &-ehm estuve, yo estuve en Madrid un fin de semana hace algunos años y &-ehm me gusta mucho me gusté mucho, &-ehm, me gusté visitar al Prado.",0
"&-ah, sí, es un gran museo, sí.",1
"me parece que todos visita, &-ahm, visitó el Prado, &=laughs.",0
"&=laughs, sí.",1
"y en tu tiempo libre, ¿qué haces?",0
"bueno, pues ahora mismo una de mis mayores actividades es, es estudiar, &=laughs.",1
"&=laughs, no, no <tienes tiempo libre> [>].",0
"<sí> [<], tengo algo de tiempo que lo suelo usar para viajar.",1
"photos, &+cuan &-ehm, necesita, necesitamos <mirar unos fotos> [>].",0
"<&-huhuh, sí> [<].",1
"y a discutir, &-ehm, no &-ehm hablar en inglés y en español sobre los fotos, ¿sí?",0
"en español xxx yo vivo xxx.",0
"un momento, &-oh, tengo problemas otra vez (.) Name?",1
"&-ah, okay, ahora te oigo, sí.",1
"veo un perro, un perro blanco y en la boca está un periódico.",0
"sí.",1
"¿sí?",0
"y &-ehm detrás del perro hay una ventana una ventana azul y hay &-ehm barras sí, ¿se dice barras gris?",0
"&-eh, &-eh ¿cortinas?",1
"&-ah, barras, sí, barras.",1
"y también hay cortinas, well, pues <hay una cortina> [>] al mano &-ehm izquierda, ¿sí?",0
"<una cortina> [<], sí.",1
"sí, y &-ehm pues cuando &-ehm miro, la foto la cortina está a la izquierda, y &-ehm en el suelo, ¿hay un alfombra?",0
"¿alfombra?",0
"sí.",1
"¿rosa?",0
"sí, también.",1
"sí, y &-ehm entre el perro y la cortina hay un &-ehm ¿comedero?",0
"para +/.",0
"sí, es correcto, pero está la diferencia, el comedero está a a la derecha en mi caso.",1
"en la derecha no, en mi foto +/.",0
"<está entre el perro> [>].",1
"<la comedero> [<] está entre el perro y la cortina.",0
"no, pues &+e esa es la diferencia.",1
"&-ah, ¡muy bien!",0
"tampoco es muy difícil, ¿no?",1
"&=laughs, pues, next picture.",0
"&+brilla ¿brillante?",0
"&-eh, no, (.) is possíble, yes.",1
"&-eh en español.",1
"sí, mi foto, en mi foto puedo ver paraguas.",0
"sí.",1
"&-ehm hay una, una ventana y una puerta <y> [>].",0
"&-ehm hay siete paraguas, <de &+diff> [>].",0
"<sí> [<].",1
"de diferentes <colores> [>].",0
"&-ehm azul &-ehm violeta &-eh negro &-ehm violeta un poco más oscura, <oscuro> [>].",0
"<sí> [<].",1
"y dos paraguas blanco y un paraguas negro ¿sí?",0
"sí.",1
"y los paraguas &-ehm están colgando sobre la ventana &-ehm solo uno está colgando sobre &+l el picaporte de la puerta.",0
"&-ah esa es la diferencia.",1
"¿no?",0
"no, en la mía todos están colgando de la ventana.",1
"&-oh, ¿todos?",0
"todos, sí.",1
"&-oh (.) pues, yo tengo seis paraguas sobre la ventana y un paraguas en la puerta, &-oh.",0
"no, <aquí> [>].",1
"yo tengo los siete en la ventana.",1
"¿esta es la diferencia, no?",0
"esa es la diferencia, &=laughs.",1
"&=laughs, &-oh muy bien, ¡somos, somos muy inteligentes!",0
"&=laughs, sí, es muy difícil, &-eh muy bien.",1
"pues, y, ¿qué haces ahora esta &-eh hoy?",0
"pues, ahora tengo que, bueno, ahora estudiaré un poco, porque tengo los exámenes cerca.",1
"&-oh no, ¡qué pena, qué pena!",0
"y esta noche tengo que, que trabajar, <estoy, tengo que> [>].",1
"<&-ah, &-oh trabajas> [<], ¿trabajas por la noche?",0
"tengo que hacer &-eh turnos, a veces trabajo por la noche, y otros días trabajo por la mañana.",1
"&-ah ¿y qué es tu horario?",0
"pues, normalmente, si no tengo guardia, si no tengo que estar eso es de las ocho de la mañana a tres y media de la tarde.",1
"<&-huhuh, sí> [>].",0
"<y cuando> [<], y cuando trabajo por la noche de diez de la noche a ocho de la mañana.",1
"sí, &-oh, y ¿a qué hora empiezas a trabajar, <&-eh, hoy> [>]?",0
"<&-eh por> [<] hoy a las diez de la noche.",1
"a las.",0
"a las diez.",1
"a las diez.",0
"&-oh sí, &-oh, ¿todo, todo la noche?",0
"toda la noche, sí.",1
"&-oh, que pena, ¿<te, te gusta> [>], te gusta trabajar en la noche?",0
"<tú> [<], &-eh no me &+gus +/.",1
"&+du durante +/.",0
"no me gusta la noche, pero me gusta el trabajo.",1
"sí, muy bien, muy bien, &=laughs.",0
"&=laughs, la noche no es la mejor hora para trabajar, pero bueno, es un trabajo que yo, que me guste y (.) <&-eh> [>] vigilar el tiempo.",1
"<muy bien> [<].",0
"pues es una cosa muy, muy gratificante, &=laughs.",1
"&-eh pues &-ehm.",0
"pues, qué quieres, well, thank you very much.",0
"do you +/.",0
"&-ehm, ¿quieres hablar er conmigo otra vez o no?",0
"&-eh, si quieres podemos, cuando quieras podemos hablar.",1
"&-eh yo solo en el ordenador &-eh esta semana &-eh por las mañanas estoy sobre esta hora estoy conectado <y y el resto> [>].",1
"pues, por las tardes suelo estar suelo estar conectado, o sea que si tú tienes interés &-eh, pues estaría encantado de poder hablar contigo.",1
"sí.",0
"sí lo consideras interesante.",1
"no entiendo perfectamente.",0
"if you do like do you <like> [>].",1
"¿a partir de las seis de la tarde?",1
"sí, muy bien.",0
"pues, no &+ten, no tendría ningún problema.",1
"&-huhuh, ¿te gustan las seis o &-ehm?",0
"sí, es una una buena hora, sí, porque +/.",1
"¿las seis?",0
"<sí> [<] entre &+la <las seis y las siete> [>].",1
"¿<y qué, que día> [<]?",0
"¿qué día?",0
"pues &-eh &-eh el lunes o el jueves serían los perfectos.",1
"el &+lun, ¿lo siento?",0
"¿el lunes?",0
"<Thursday> [<] pues, el lunes, el lunes, ¿sí?",0
"¿el lunes?",1
"¿el lunes a las seis, entonces?",1
"a las seis, ¡muy bien!",0
"&-ahm, tengo ganas de hablar contigo el lunes que viene.",0
"&-eh, yo tambien, sí, &=laughs.",1
"muchas gracias.",0
"hasta el lunes, &=laughs.",0
"hasta el lunes.",1
"que hay, buenas tardes.",1
"&+ho hola buenas tardes, &-eh ¿tú tecitas &-eh &-eh completar su ejercicios?",0
"sí, bueno.",0
"¿ya lo has hecho antes con con otro?",1
"¿o no?",1
"&-eh sí &-ehm &-eh ya &-eh he he hecho el ejercicio con &-ehm &-eh estudiante pero &-ehm, pasamos &-ehm mas tiempo &-eh charlando y &-ehm no &-eh &-ehm no hemos hecho el ejercicio tres porque &-ehm &-ehm hicimos &-eh &-eh otros ejercicios, pero &-ehm no me importa &-ehm &-eh &-ehm puedes &-ehm elegir lo que &-ehm quieres hacer por porque &-ehm en mi caso &-eh no es un &-uhm &-eh, una prueba pero no &-eh tengo que &-eh sumitir &-ehm &-eh los ejercicios a mi &-ehm profesora.",0
"&-huhuh, &-ah sí, nosotros sí, nosotros tenemos que grabarlo, se lo mandamos al, al profesor.",1
"<y él ya> [>] &-eh nos puntúa, vamos nos puntúa como, como xxx.",1
"<sí, sí> [<], sí, sí.",0
"no, I can understand you, &+pue &+pue puedo &+en entenderte, sí.",0
"<sí> [<].",0
"sí, sí sí &-eh &-ehm &-eh un momento porque &-ehm encontro &-eh la, la página &-ehm en el sitio web, &-eh, un momento.",0
"sí, sí, tranquila.",1
"&=laughs, ¿de dónde eres?",0
"yo soy de <Madrid, de Madrid, ¿ &-eh> [>]?",1
"<&-ah sí, sí, sí> [<] he visitado Madrid hace &-ehm dos o tres años, me gusta &-eh mucho la ciudad.",0
"sí, no, la verdad es que sí, tenemos cosas interesantes, no está mal.",1
"sí, sí, &-ehm.",0
"¿y tú de &+d, tú de dónde eres?",1
"&-ehm &-eh vivo en Lincoln es un ciudad &-eh ah &-ehm aproximadamente doscientos kilómetros de Londres &-ehm en el este de Inglaterra &-ehm y aproximadamente &-ehm cincuenta &-ehm &-eh no &+cincuen, no, ¿cincuenta?",0
"&-ehm &-eh kilómetros de de la costa, es un un ciudad &-ehm muy histórica y los Romanos &-ehm eran aquí hace muchos años.",0
"&=laughs muy bien, okay.",1
"y, y &+aproximadamen, ¿sí?",0
"yea I'll speak Spanish and you, you and right, es el &+inter interés porque &-ehm &-eh &-ehm me he jubilado &-eh de mi trabajo &-ehm era abogada &-ehm hace tres años y es un, un interés de &-ehm ocio &-ehm &-eh me gusta visitar españa y &-ehm me gusta &-ehm &-eh hablar la lengua un poco cuando &-ehm &-eh esté en España.",0
"¿y tú por qué &-oh &-eh estudia inglés?",0
"&-eh is &-eh y &-ay ¿cómo se decía?",1
"es una asignatura, es una asignatura de, of my, of my degree.",1
"¿sí?",0
"¿y qué &+lic &-eh cenciatura estudia?",0
"&-eh engineering of &-eh informática?",1
"¿sí?",0
"¿sí?",0
"¿sí?",0
"y &-ehm y tú &-ehm tú &-ehm hablar &-eh tú hablas con &-ehm &-eh mucho or &-eh &-eh &+po porque &-eh otra estudiante que &-ehm &-ehm con &-ehm &-eh que &-eh que &-eh &-ehm &-ehm &-eh &-ehm &+habl hablaba &-ehm.",0
"okay, has hablado, ¿no?",1
"sí, &-eh has hablado sí y me dice &-ehm que &-ehm &-eh no &-eh no hablar mucho pero escriba y &-ehm lea, lee mucho en en su caso es igual &-eh para ti?",0
"&+re, sí sí.",0
"&-ah sí, ¿sí?",0
"&-ehm necesitas leer inglés técnico, creo.",0
"&-eh well &-eh er la primera pregunta es &-eh ¿qué licenciatura estudia?",0
"y &-ehm &-eh &-eh ya a <&-ehm has contestado> [>].",0
"<sí xxx> [<] &-ehm.",1
"y entonces &-eh ¿te gusta &-ehm estudiar inglés?",0
"<sí sí sí sí> [<] yea, yea, sí entiendo, you translate literally from the, from literally, yes, from, from the English, yes &-ehm, but tengo &-eh &-ehm una profesora española en &-ehm mi ciudad pero y hablar con &-eh ella &-ehm &-eh de vez en cuando, pero &-ehm no es &-eh fácil hablar con fluidez en &-eh en otra lengua &-eh necesita to &-ehm &-eh mucha práctica, creo.",0
"you're doing you're doing fine, &=laughs.",0
"&-eh hacéis &-eh bien.",0
"y &-ehm &-eh la próxima pregunta &-ehm que tengo aquí es ¿cuánto tiempo lleva estudiando inglés?",0
"&-huhuh, y &-ehm su tu &+licis cenciatura ¿tú &+e estudias a distancia?",0
"¿sí?",0
"¿sí?",0
"sí sí y &-ehm también trabajas en &-eh &-ehm &-eh empleo &-eh eh &+d ¿estudias en en tu tiempo &+libr libre?",0
"¿o?",0
"<&-huhuh> [<], <es &+dific> [>].",0
"&-oh es muy difícil, muy difícil, &=laughs.",0
"sí y &-eh ¿qué &-eh cuántos años &-eh tienen tus hijos?",0
"sí, sí &-ah, eres muy ocupado <creo> [>], &=laughs.",0
"sí y &-ehm la próxima pregunta es ¿qué qué puede contarte sobre tu universidad?",0
"<&-huhuh, &-huhuh> [<] good, bueno, bueno y &-eh &-ehm ¿cuántos cuántas horas &-eh pasas cada semana estudiando?",0
"&-huhuh, ¿es difícil &-eh cuando &-eh trabajas y &-ehm &-eh cuidas &-ehm a tu hijos &-ehm también?",0
"es es es &-ehm &-ehm es difícil &-ehm to &-eh fit in I can't &+rem don't know no no estoy segura de la pregunta en español pero es difícil to fit in &+to todo to fit, fit, to fit in to &-eh &-eh un momento &+t tengo mi diccionario &-eh, &=laughs.",0
"voy a voy a buscar &-ehm &-eh &-eh the word &-eh &-ehm &-eh &-eh fit, fit, fit, &-eh fit in &-eh &-ehm concordar &-eh es es difícil concordar todo que que tienes que hacer.",0
"compagiar, sí <es es> [>] compaginar sí, sí.",0
"<compaginar> [<] sí, sí es muy difícil &-eh.",1
"mm sí sí.",0
"sobre todo la falta la falta de tiempo no, <que tienes> [>] con todo.",1
"<sí> [<], sí, sí entiendo &+perfec, perfectamente.",0
"sí, ¿no?",1
"lo encuentro difícil también y y &-ehm todo mi tiempo es es libre ahora.",0
"¿tienes, tienes hijos?",1
"&-eh sí, sí, dos, tengo dos, dos hijos pero son &-ehm ambos son adultos, mi, mi hijo &-eh mayor &-eh tiene treinta y ocho y mi hijo menor treinto y síete años y &-ehm mi hijo &-ehm mayor vive en Lincoln &-eh pero no en &-ehm la misma casa y trabaja en &-ehm &-eh una ciudad &-eh Sheffield que está a &-ehm cincuenta &-ehm kilometras de de Lincoln y mi hijo menor vive en Londres y tengo &-eh &-eh tres nietos.",0
"&=laughs, mi &-ehm nieto &-ehm más menor &-ehm &-eh tendrá un año el &-ehm sábado que viene &-eh e todos os sus abuelos, todos cuatros abuelos &-ehm &-eh irán a Londres por &-eh su cumpleanas, &-ehm.",0
"&-eh grandchild, yes, so, ¿viven en, en Madrid también?",0
"&-ah y ahora &-ehm están cansados creo, pienso, &=laughs.",0
"pero los abuelos &-eh puedan &-eh volver &-ehm a sus a a sus &-ehm nietos a a los padres &-eh?",0
"pero los los padres tienen que cuidar a sus &-ehm hijos todo el tiempo.",0
"sí sí &-oh!",0
"levantar se &+levant levantan tan durante la noche también.",0
"sí, sí, acaban cansados, acaban cansados.",1
"sí, sí, sí y &-eh la pregunta &-eh la próxima pregunta es ¿dónde vive?",0
"sí, bueno esa ya está, no?",1
"o sea, en Madrid.",1
"sí, en Madrid, ¿en &-eh un piso o?",0
"¿una casa?",0
"well &-eh ¿cómo se dice &-eh un chalet?",1
"&-ah sí, sí &-ehm yea.",0
"<&-ehm> [<] y ¿en las afueras de Madrid o o en el centro?",0
"¿quince?",0
"&-ah, I understand yea, &-huhuh, &-huhuh, y ¿trabajas en el centro de Madrid?",0
"<&-huhuh, el metro> [<] el metro en Madrid es muy muy &+bue +/.",0
"¿muy bueno?",1
"sí, sí, sí, me &+par (.) muy bueno, ¿no, no pienso que &-ehm &-eh sea muy bueno?",0
"&-oh yea yea &-huhuh, sí &-eh es igal en Londres en en la hora &-ehm punta.",0
"sí, muy muy muy &-ehm very very crowded.",0
"y &-eh la ultima pregunta que tengo aquí es ¿qué te gusta hacer en tu tiempo libre?",0
"creo que no tienes libre, &=laughs.",0
"¿qué qué es?",0
"<squash> [<]?",0
"yep, yes, right, squash es &-eh.",0
"right, okay, right, &-hm (.) ahora &-ehm &-eh ¿te gusta &-eh preguntarme &-ehm tus &-eh preguntas en en tarea?",0
"vale, &-ah what do you like, ya está, y cuánto tiempo &-ah aquí, &-eh what do you think about your universíty?",1
"&-ehm &-eh es &-eh &-ehm cuando &-ehm hací &-ehm &+licenciatur &-ehm &-eh estudiar &-ehm va &-eh a.",0
"&+Londre Londres pero &-ehm hace muchos muchos años y &-eh ahora &-ehm erm no &-ehm no estudio &-ehm una licenciatura pero &-eh estudio &-ehm &-eh por un certificado en &-eh &+espa con la Universídad Abierta y es es bueno la la los libros, &-ehm los &-ehm compact, discos compactos los vídeos son son buenos y &+intr interesantes, pero &-eh el &-ehm problema &+principa es que no &-ehm no tengo mucha oportunidad hablar con &-ehm &-eh otros estudiantes, porque &-ehm la las tutorías &-ehm son en linea y &-ehm solamente &-ehm un una tutoría cada dos dos semanas &-ehm no hay mucho oportunity hablar, puedo escuchar puedo leer, o escribir y &-ehm &-ehm &-eh también &-eh &-ehm no &-ehm erm &-eh la mayoría del &-ehm de las días &-ehm tenemos que &-ehm auto &-ehm corregir.",0
"you, ¿entiendes, no, no, no?",0
"sí, sí, sí, te entiendo perfectamente, sí, lo has dicho muy bien.",1
"pero me me me gusta el coso es interesante y en a &+agost agosto &-ehm iré a &-ehm &+Compos &-eh Santander &-eh Santiago de Compostela &-eh por por una semana o una parte del.",0
"del curso &-ehm hago mucha ilusión de &-ehm &-eh xxx visita a Santiago .",0
"&-huhuh, yo nunca nunca he estado allí en Santiago o sea tampoco te puedo decir si es bonito o no bonito, pero nunca he estado allí, pero vamos la gente me ha dicho que está, que merece la pena, que es muy bonito.",1
"no, no.",1
"como los los peregrinos.",0
"los peregrinos no, ¿no?",1
"tendrás que hablar en inglés con tu esposa también.",0
"&-eh sí &-eh no he hablado Skype &-eh por &-eh es este ejercicio y &-ehm &-eh &-eh no &-eh no he &+utili usado Skype &-ehm antes.",0
"er &-eh sí los &-eh tenemos xxx en línea con Universídad Abier pero &-eh er &-ehm tienen &-eh su xxx &-ehm propio propio sítio &-ehm y &-eh no &-eh utilen Skype.",0
"yea, I think a difference, creo que es la diferencia, sí.",0
"yea ok &-ehm &-eh hay un &-eh un perro y &-ehm el perro &-eh tiene en &-eh la boca un periódico.",0
"sí, yo también lo veo, veo lo mismo, sí.",1
"y &-ehm &-eh el perro &-ehm se &-ehm sienta en &-eh er &+e el suelo &+ros rosa roso &-hm.",0
"&-hm y el fondo &-ehm es &-ehm azul claro.",0
"sí, yo también, azul claro.",1
"y hay un &-ehm ventana &-eh con un &-ehm &-oh frame, ¿cuadro?",0
"y un bol que es &-eh &+naran &-eh naranha &+ho.",0
"naranja, ¿sí?",0
"&-ah no no &-ehm y &-eh la el perro es &-ehm &-ehm.",0
"¿de qué color?",1
"beige, ¿el <perro> [>]?",1
"yo lo veo blanco.",1
"¿blanco?",0
"blanco, un poco, but beige, un poco amarillo.",0
"esta perro, es.",0
"yo lo veo totalmente blanco, y ¿la cortina de la, de la izquierda?",1
"&-eh es blanco.",0
"blanca también.",1
"es blanca y la perra es un color diferente de la cortina.",0
"yo la veo del mismo color, el perro y la cortina los veo del mismo color.",1
"&-ah, no, no es la diferencia, porque en mi imagen, &-eh &+l el perro &-eh no es de mismo color &-ehm de la cortina, es un poco diferente sí, es la diferencia &+cw creo.",0
"okay I see a a nine, nine ball.",1
"sí.",0
"shiny, brillante.",0
"&+o opaco, sí, I don't know in English, opaco.",1
"opaque.",0
"opaque?",1
"&-ehm &-eh ¿hay &-ehm &-eh siete &+para paraguas en &-eh esta imagen?",0
"&-huhuh, sí, yo también tengo siete.",1
"&-ehm y &-ehm six colgan de la &-ehm ventana o &-ehm.",0
"&-huhuh, de la verja.",1
"una barra.",0
"de la verja.",1
"verja, verja, verja.",0
"¿cómo, cómo se inscribe verja?",0
"&-ehm v@l e@l j@l a@l.",1
"&-huhuh, &-ah sí okay &-ehm &+si seis allí.",0
"¿qué te, qué te he dicho?",1
"v@l e@l r@l j@l a@l, es que creo que me la he comido.",1
"v@l e@l r@l j@l a@l.",1
"verra, okay &-ehm hay un y &-ehm hay &-eh una paraguay &-eh &+parax que cuelga de el &-eh ¿pomo?",0
"del del puerto.",0
"&-ah, no, yo no, yo lo veo los siete paraguas colgados de la verja, en el, en el pomo no hay nada para mí el pomo está libre no, no hay nada colgado.",1
"yea, es es la diferencia &-ehm &-eh okay &-eh seis son la &-eh colgan de la verra y solamente uno del pomo de la puerta.",0
"sí, esa es la diferencia.",1
"&-eh ¿quieres hacer tarea dos o?",0
"¿es suficiente?",0
"por mí bien, no, por mí bien, si tú tienes tiempo, por mí lo hacemos &+co como me comentabas que tienes que irte o que estabas ocupada luego, yo lo que, lo que tú quieras, yo por mí sí pero no sé, cómo estarás tú de ocupada.",1
"&-ehm &-eh puedo &-ehm hacer &-eh tarea dos también sí, sí &-ehm quieres &-eh y entonces &-eh creo que necesitaré terminar porque &-eh algunos amigos &-ehm &-eh vendrán &-ehm &-ehm vernos.",0
"&-eh es este este tarde pero &+tiem tengo tiempo &-eh a hacer &-eh tarea dos porque &-ehm no &-eh creo que los preguntos son &-ehm &-eh las mismas y &-ehm &-ehm puedan &-eh podemos &-eh &-ehm &-eh &+bus &-ehm erm &-eh ver los &+imag imágenes.",0
"vale, vale, o si quieres &-eh hacemos la tarea dos y y vamos directamente a las imagenes y y las describimos.",1
"&-huhuh, sí.",0
"I'm just finding tarea dos, in fact, tarea dos, &-oh here, here we are, tarea dos, right, (.) okay tengo tarea dos &-ah ahora (.) ¿tienes las los imágenes?",0
"¿opaco o?",0
"o sí &-eh.",1
"opaque?",1
"hang on no, dices que &-eh balón &-ehm &-eh on top of otra.",0
"no te, no te he entendido.",1
"arriba, arriba o arriba.",0
"sí.",1
"in English we would say above, if you said it's if you say si dices on top of &-ehm normalmente &-ehm erm &-eh en en ten deriamos que &-eh un balon &-ehm toca otra.",0
"&-eh no no &-eh tienes que &-ehm tocar &-eh otra, ¿entiendes?",0
"sí.",1
"y &-ehm &-eh el camello &-eh camello es brun.",0
"<es marrón> [>].",1
"<&-ehm sorry> [<] es marrón, marrón y &-ehm &-eh &-eh tiene un una ropa &-ehm alrededor de &-ehm su cabeza y &-eh un hombre &-ehm tira &-eh la ropa y.",0
"es es &-eh el &-eh una ropa no, es &-eh ¿cómo se llama esto?",1
"perdona, una cuerda que le está, que le está atando a lo que es la cabeza y el cuello.",1
"cuello, el cuello, sí, el.",0
"la &+rop la ropa es lo que que lleva el hombre la ropa es la ropa de vestir una persona.",1
"&-oh ropa so sorry so it's un cuerdo sorry un cuerdo I should have said yep okay, &-ehm y el hombre &-eh tiene &-ehm el pelo &-eh m &-ehm negro, creo y &-ehm &-eh lleva un &-eh una &+camisit &+seta &-eh verde con una &-ehm erm cara &-ehm o mancha &-eh amarilla.",0
"en la camiseta y tiene pantalón &-ehm &-eh verde también pero &-ehm diferente &-eh en color de de su camiseta <y &-eh> [>].",0
"<sí, entre> [<] verde y amarillo es el pantalón es entre verde y amarillo, así.",1
"sí, sí, es verdad, y en &-ehm la tierra hay &-ehm ah varias manchas, no sé &+exactament //mente lo que que &-ehm son y en el el cielo es &-ehm &-eh &+naran naranha naranahg y hay &-ehm cuatro nubes y algunos &-ehm aves creo.",0
"&-ah yo no veo aves, yo en el cielo, mi cielo está libre, limpio.",1
"no hay ni un solo ave volando.",1
"<no hay nada> [<].",1
"es la diferencia, hay &+cin cinco marcas que creo &-ehm son &+a aves en &-eh la distancia &-ehm, sí.",0
"&-huhuh, xxx pues sí, esas son las diferencias entonces.",1
"sí, creo que sí.",0
"porque las montañas, ¿cómo las ves, de color morado, no?",1
"sí, sí, &+mo &-ehm &+mo &+morad, sí.",0
"morado.",1
"la &+mont la las mantañas &-ehm son.",0
"sí.",1
"morado, sí.",0
"morado sí o violetas.",1
"&-eh sí sí sí.",0
"numero tres, okay &-ah, &-oh!",1
"sí, seis diferencias .",0
"&-eh, sí, yes.",1
"underneath &-eh &-ehm bajo &-eh la bolsa rojo.",0
"sí, yes.",1
"es &-eh algo pero no estoy segura de que &-ehm &-eh sea pero es un, un, un blanco un, un, un &-eh .",0
"no, well, I think it's a difference es una diferencia &-eh hay algo bajo de su su bolsa.",0
"pero en on the &-oh counter hay no se &-eh no puedo &-eh recordar &-eh la palabra en español, un momento y y &-ehm la busca, busco.",0
"&-huhuh, o &-eh debeo &-eh saberlo pero debo saberlo pero no &+pue.",1
"yo tampoco.",1
"no puedo.",0
"yo tampoco, yo estoy con el diccionario todo el día.",1
"yea, xxx dictionary es muy útil &-ehm ah, sobre el mostrador.",0
"sí.",1
"&-eh &-ehm delante de &-eh el &-ehm &-eh la &-ehm &-ehm la mujer con &-ehm los pantalones cortes hay muchos bocadillas.",0
"muy dificil, &-ah sí es, we, &+ten tenemos solamente tres &-eh diferencias creo &-ah.",0
"<hay> [>].",1
"&+rec rectangular lights.",0
"for queuing in?",0
"hay un una barrera &-ehm &-eh delante.",0
"sí.",1
"<is very> [<] sí.",1
"sí, luego lo miramos a ver.",1
"&-eh sí y le la última el último &-ehm imagen es de dos monos &-ehm <&-eh> [>].",0
"<también los veo, sí> [<].",1
"ambos &-ehm son &-ehm &-eh &+b &-ehm marrón claro &+cla.",0
"sí, sí.",1
"&-ehm &-ehm &-eh con un un pe &-ehm erm blanco un pecho blanco y &-eh una cara blanca y un &-ehm mancha amarillo sobre &-eh el pecho.",0
"sí.",1
"y &-eh hay un &-ehm &-eh &-ehm &-oh un pattern &-ehm no sé &-eh la palabra en españa pero <en &-eh> [>].",0
"hay un debajo hay &-eh un &-ehm azul &-ehm.",0
"sí sí.",1
"sí, el mono con que está con los brazos cruzados &-ehm ¿la tuya?",1
"&-huhuh, sí, &-eh el mono a la izquierda &-eh tiene &-ehm los brazos &+cru cruzados y &-eh la otro mono &-ehm &-eh ¿estrecha?",0
"¿estrecha?",0
"sí.",1
"su el brazo &-ehm hacia &-ehm.",0
"estira estira.",1
"estira, sí.",0
"estira el brazo.",1
"estira el brazo, sí, &-ehm hay el &-eh me parece que es &-ehm en un edificio.",0
"sí.",1
"&-eh en un &-eh &-eh decoration en un edificio &-ehm.",0
"están decorando un edificio.",1
"y sí, encorando &-eh y el edificio es &-ehm de &-eh cemento, creo.",0
"&-ah no, me parecen figuras talladas en madera.",1
"&-ah no en mi, mi imagen es de de cemento definitivamente, de de cemento, no es desde madera.",0
"la las mías parecen talladas, parecen unas figuras talladas, todas de madera en madera y la parte de arriba madera y abajo también parece madera como si fuera parte de una puerta o algo así o decorando con motivos decorativos en en algún edificio como tu dices pero sí fuera de madera todo.",1
"sí.",1
"y &-eh también ¿y sí?",0
"sí, sí.",1
"sí, están colocado de de sí hay es un momento, ¡qué vamos!",1
"cuesta encontrar las seis diferencias de todas formas.",1
"es es &+dif es muy difícil pero la cara de la &-ehm &-eh el vendredor &-ehm es &-eh en una posíción diferente la ven el vendedor con &-eh &-eh la camiseta rojo.",0
"sí, está en otra está en otra posíción xxx, sí.",1
"sí &-eh creo en total hemos encontrado seis.",0
"sí, sí, sí, yo creo que son muchas diferencias, muchas diferencias.",1
"igualmente.",1
"era buena bueno &-eh hablar contigo.",0
"muchísimas gracias, también ha sido un placer hablar contigo ha sido un placer, la verdad.",1
"&-eh &-ah adiós.",0
"adiós, venga, muchísímas gracias.",1
