text,label
"<okay> [<].",1
"if you want, we, we can do the, the, the task one, or, or, or.",0
"<&-uhm> [>].",1
"<but> [<], but, because the, the, the last question it is the, the first time, &-eh.",0
"yes.",1
"does, &-eh, we use Skype, &-eh, for me it's the first time, I, I, I, I, &+ha, have you used it, &-eh, <another time> [>]?",0
"<no> [<], I, I, &-uhm, I installed it last week and I've made maybe one or two telephone calls on it.",1
"&-huhuh.",0
"but, &-uhm, it feels, it &+n, parece muy &+ra, muy raro, &=laughs.",1
"&=laughs, yes, for me is too, &-eh, very, very raro, &-eh.",0
"okay, let, let's do the task.",1
"okay.",0
"&-huhuh, okay, &-eh, in the, in the first, &-eh, pictures, &-ehm, it come, in my, &-eh, in my, I think is in English, <&-eh, we can> [>].",0
"<okay, discuss> [<] this picture in English and find the <difference> [>].",1
"<okay> [<], I can see a, a motorbike.",0
"&-huhuh.",1
"&-uhm, you see too the motorbike?",0
"yes.",0
"&-uhm, tres &+m, &+m, motocicletas.",1
"exactly, is, &-eh, three, three motor, motorbike, &-uhm, &-hm, the first is red and, &-eh, very big, &-eh.",0
"yes.",1
"&-uhm, on the, &-ehm, (.) &-ehm, the, the other, the other, &-eh, the motorbike in the middle is, &-ehm, yellow, perhaps, or, or, &-hm.",0
"es, &-uhm, gold, oro.",1
"<&-eh> [<] gold and the other is red, &-eh.",0
"and, &-eh, on the background there are two, &-ah, &-ah, &-uhm, a car, a red car.",0
"yes, <red or> [>] gris, grey?",1
"<&-ah> [<], in my, in my picture is red.",0
"<&-uhm> [>].",0
"<in> [<] mine it's grey, &=laughs.",1
"pues perhaps, &-eh, this is the, the different.",0
"&-uhm.",0
"I can see, &-uhm, in my picture the red motorcycle has, &-uhm, a small marca on the side, &-uhm, a design of, &-uhm, Harley Davidson.",1
"yes.",0
"I think.",1
"I think is &+h, Harleys, Harley Davidson, sí, yes, well the other, &-eh, the other motorbike I, I can't see what, what, &-eh, mark <can be> [>].",0
"<yes> [<], yes, yes.",1
"&-ehm, in this picture, &-eh, the, the different is the, the car, the background car?",0
"yes, <yes> [>].",1
"<I think> [<] so.",0
"yes.",1
"if you want we can do the, the next, the next picture, or?",0
"&-hm <&-hm> [>].",0
"&=laughs.",0
"&-huhuh.",1
"okay.",0
"discuss this picture in English, find the difference.",1
"here I can see, &-eh, &-hm, &-oh, &-hm, one, two, three, four, &+fi, &-ehm, one moment.",0
"nine, nine balloons?",1
"there, there, there are, &-eh, balls in <different> [>].",0
"<yes> [<].",1
"colours.",0
"yes.",1
"the first, &-eh, the first on the, above, is red, &-eh, the next is, &-eh, blue.",0
"yes.",1
"no, &-eh, the first is, &-eh, verde, <is> [>].",0
"<verde> [<], green.",1
"green.",0
"yes.",1
"the next is blue, the, the other is, &-eh, red.",0
"&-huhuh.",1
"&-hm, the first on the middle on the right, on the left is, &-eh, one moment.",0
"&=sighs, is, &-ehm, xxx or.",0
"<it's> [>].",1
"<one moment> [<], the, the, &-oh, purple?",0
"<purple> [>], yes.",1
"<yes> [<], purple, eh, the, the walls, &-eh, which are in the middle is, &-eh, yellow.",0
"yes.",1
"&-uhm, the next is, &-ehm, &-eh, blue.",0
"blue again, yes.",1
"&-hm, then the, the, the ball, which are in the, in the left on the, &-ehm, &-ehm, &-eh, below o abajo.",0
"<es> [<], &-eh, mm, green, too, and the next is, &-eh, red.",0
"<&-huhuh> [>].",1
"<and> [<] the, the other is purple.",0
"yes.",1
"&-ehm, <&-ah> [>].",0
"<&-uhm> [<], the background, the background to the picture?",1
"the background is, &-eh, &-eh, &-eh, is the same of the, &-eh, cheese, &-eh.",0
"&-ah, yes, like the, &-uhm, like the board in chess.",1
"what, &-eh, &-eh.",0
"<de ajedrez> [<], sí, exactamente, is, is, &-ehm, there are &+s, &-eh, some, &-ehm, &-hm, &-ehm, &-hm, some tables, <&-eh> [>].",0
"<yes> [<].",1
"&-eh, &-hm, <someone are> [>].",0
"&-eh, &-uhm, &-ehm black and the other is, &-ehm, &-hm, grey.",0
"yes, yes, black or grey?",1
"&-uhm is it +/.",1
"black and grey, yes.",0
"&-ah, &-uhm, creo que, &-ah, I think the colour is white, isn't it?",1
"what?",0
"white?",1
"white, white, perhaps can be white or grey, &-eh, &-eh, I, I, I can't, &-eh, white is, &-hm, I, white is the, the, &-hm, the web page, &-eh, on the <right> [>].",0
"<yes> [<], yes.",1
"and the other I can't, I &+c, I think how is grey.",0
"maybe.",1
"maybe, maybe.",0
"I think, &-uhm, it is similar to the board in a game of chess.",1
"<&-huhuh> [>].",0
"<&+ajedr> [<], &+ajedrak, &+ajedrkaz, ajedrez.",1
"what?",0
"I, <I can't, I can't> [>].",0
"can you repeat &+n, now or, or, or, &-eh, we can, &-eh, write in the, with the Skype to see.",0
"yes.",1
"if you, if you, if you can, can you write me the, this, this, &-eh, <&-hm> [>].",0
"<xxx> [<] ajedrez, ajedrez.",1
"<ajedrez, sorry> [>].",0
"<ajedrez, okay> [<].",1
"yes.",0
"&=laughs, okay, &-eh, we can, don't, &-ehm, <identified the> [>].",0
"<la xxx> [<].",1
"the difference, &-eh, <have you> [>]?",0
"&-ah, transparente.",1
"&-huhuh.",0
"&-huhuh.",0
"&-eh, &-eh, where, where you can open the, the door.",0
"&-ah the handle, okay.",1
"&-ah the &+hand, <okay, yes> [>].",0
"<handle> [<].",1
"&-huhuh.",0
"yes, okay.",1
"&-eh, pues, &-eh, &-eh, I think we, we have to do the, the task, &-eh, and I, I don't know if, &-eh, we have to do the three tasks or only one.",0
"&-ah.",1
"&-ah.",0
"okay, okay.",0
"<&-eh> [<].",0
"<&-ah> [>].",1
"<what time is it now> [<]?",0
"okay, here is three hours.",0
"<three> [>].",1
"<&-eh> [<], &-eh, we, we can, &-eh, &-eh, meet, &-eh, the next week on, &-eh, &-eh, Sunday, &-eh, or, or Saturday.",0
"on <Saturday> [<] &-eh, nn, on one hours, two hours, &-eh.",0
"okay, yea, okay, &-eh, the next weekend, I, I'm, I wait you <to> [>].",0
"<yes> [<].",1
"do the, the other task or, <or> [>].",0
"<we have> [<], do you think we have to do, &-eh, the three tasks or only one, &-eh?",0
"&-uhm, I, I think next week, &-uhm, &-uhm, we can see, &-uhm, if we have identified the differences for this task and then we can do the next task.",1
"okay.",0
"yea.",1
"okay, okay, &-eh, &-eh, you, you, &-ehm, we can speak the, the next week, okay?",0
"okay Name, nice talking to you.",1
"yea, I'm too, &=laughs.",0
"&=laughs.",1
"good, goodbye.",1
"hello.",0
"soy Name.",1
"&=laughs, &-uhm, hola.",1
"&-eh, &-uhm.",0
"&=laughs.",1
"I'm glad.",0
"well, do we, I wonder what we do now!",1
"okay.",0
"&-uhm, &-uhm.",1
"&-eh, I have to do some questions for you.",0
"right, well, okay, you can ask me some questions.",1
"okay, (.) &-eh, the first question.",0
"yes?",1
"&-eh, what degree does she study?",0
"&-oh, right, well, I'm doing a degree with the Open University and, in fact, it's called, well, it's just Spanish, &-uhm, it's, you can do four years learning Spanish with the Open University, and this is my third year.",1
"okay.",0
"&-huhuh.",1
"&-eh, and, &-eh, where is she from?",0
"me?",1
"me, where am I from?",1
"&-huhuh.",0
"&-eh, well, I live, &-uhm, near Edinburgh, Edinburgh is the capital of Scotland, and I live, &-uhm, in a very small village about twelve, well, about twenty kilometres south of Edinburgh.",1
"okay, &-eh, is it the first time she use Skype?",0
"well, no, &-uhm, I have used it in the past, &-uhm, I used it, the first time was about three months ago, and I practised speaking to my son, using Skype, &-uhm, and since then I've not really used it.",1
"okay, &-eh, if you want, ask for me?",0
"&-oh, yes!",1
"in the future?",0
"okay.",0
"sorry, what did you say?",1
"&-eh, if you want, questions for me?",0
"&-oh, right, yes, wait a minute, &-uhm, because I, I just, one moment.",1
"okay.",0
"&-uhm, (.) can you still hear me?",1
"yes.",0
"&-oh, well, that's interesting because I'lve got different things on my screen now, and I was not sure if, &-uhm, if, if you went away from the Skype screen, if you could still talk, but obviously you can, so I'm clicking things now to see what, I've got questions for you.",1
"okay.",0
"&-oh, wow!",1
"&-huhuh.",1
"vale, &=laughs.",0
"okay, <&-eh> [>].",0
"wow!",1
"okay.",0
"<y> [>].",1
"&-huhuh.",0
"&=laughs.",1
"&-huhuh?",1
"<&-huhuh> [<].",1
"exacto.",0
"<xxx> [<] muy interesante.",1
"&=laughs.",1
"I don't know if, &-eh, image, or, or pictures.",0
"pictures, well, no sé, &-uhm, have you looked at the pictures?",1
"yes.",0
"right, me, no, well, well yes, I have, but, &-uhm, I think I'll bring them up on screen, just to remind myself.",1
"okay.",0
"&-uhm, &-oh gosh, I'm, I'm afraid I'm not very, very competent with my computer.",1
"okay.",0
"but I'm improving, I'm getting better, &-right, I have the pictures, <okay> [>].",1
"<okay> [<].",0
"&-uh, &-uhm, &-uhm, primero, &-oh no, the first one we talk about in English, yes?",1
"okay.",0
"right, have you got a picture?",1
"&-uh, hang on, yes, okay.",1
"okay, <&-hm> [>].",0
"<have> [<] you got a &+pic?",1
"&-eh, in the centre, &-eh, I have, I can see, &-eh, &-eh, motorbike.",0
"yes.",1
"and, &-eh, its sides, &-eh.",0
"wait a minute!",1
"&-eh, one moment, <because> [>].",1
"<okay> [<].",0
"the picture has gone, I promise faithfully I was not touching it, and it has disappeared from the screen, so I'm now telling it to come back.",1
"okay.",0
"right, we've got pictures, right, we're back to the motorbikes.",1
"yes.",0
"yes?",1
"in the centre, (.) what can you see?",1
"&-eh, the motorbike, &-eh, is big, and.",0
"yes.",1
"&-eh, the colour is black and, and red.",0
"yes.",1
"and.",0
"only one?",1
"<only one> [<], only one motorbike?",1
"&-eh, there are three motorbike.",0
"&-oh, yes, yes, me too.",1
"or not, four motorbike.",0
"four?",1
"<&-oh> [>]!",1
"<yes> [<].",0
"maybe four, four?",1
"well, I've got, in the front, a red one, red and black, yes?",1
"&-huhuh.",0
"and then behind that there's a sort of yellow one, yellow, or gold, yes?",1
"yes.",0
"and then, a red one, a red and black, well, maybe there are two, I don't know.",1
"yea, &-eh, a ver, &-uhm.",0
"<it's not> [>].",1
"<in the> [<] background.",0
"&-huhuh.",1
"&-eh, there are other bikes.",0
"yes.",1
"&-eh, &-eh, the bike is, &-eh, together.",0
"yes, yes, I think that's right.",1
"<okay> [>].",0
"<and> [<], do you have anything else, in the picture?",1
"&-eh, as, apart from the motorbikes?",1
"yes.",0
"&-huhuh.",1
"y, and, I can see, y, er, in the upper right-hand corner, <&-eh> [>].",0
"<yea> [<].",1
"a car, &+we, a red car.",0
"yes.",0
"yes.",1
"and the (.) it's &-eh (.) left, there are a person.",0
"a person?",1
"yes, and you said it was, a, a, a car?",1
"&-uhm, in the left side.",0
"yes, but the car on the, &-uhm, upper right-hand corner, <&-uhm> [>].",1
"<yes> [<]?",0
"&-huhuh, yes, I can see a car.",1
"okay, and, up pictures.",0
"pictures?",1
"in the &+cen, in the centre.",0
"&-huhuh.",1
"&-huhuh.",1
"in the centre upper?",0
"<yes> [>].",1
"<I can> [<] see a person, <&-eh> [>].",0
"<yes> [<].",1
"is very small, but, I think <that's> [>].",0
"<yes> [<], yes.",1
"is a person.",0
"&-huhuh, and what colour is the car?",1
"&-eh, &-uhm, can you repeat?",0
"the car.",1
"yes?",0
"what colour is the <car> [>]?",1
"<okay> [<], &-eh, &-eh, red colour.",0
"red?",1
"red, no, my car is white, my, I've got a, I don't have a red car.",1
"or.",0
"I don't have a red car.",1
"okay, &-eh, my car is red.",0
"my car is white.",1
"<&-uhm> [>].",0
"<my> [<] car is.",1
"&-uhm, &-eh, a sport car?",0
"&-eh, yea, it's a sports car?",1
"&-huhuh.",0
"yes, well, I don't know, it's just, it looks quite a, a normal sort of car to me, but it's definitely white, it's not red, that must be the difference, (.) no?",1
"okay, yes.",0
"so, that's the difference, so the rest of the picture must be the same yes?",1
"yes.",0
"&-huhuh.",1
"&-eh, &-eh, I don't have anything.",0
"no, if you look at the picture.",1
"&-huhuh.",0
"the top left-hand corner, you can see a road sign, can you?",1
"okay.",0
"road sign, I've got a road sign.",1
"the road sign is a route?",0
"yes.",1
"&-eh, and the signal is, &-eh, upper left?",0
"yes.",1
"and the colour is grey and &+bl, and white.",0
"yes, yes, okay.",1
"okay.",0
"that, that's good, &-um, do you like motorbikes?",1
"no.",0
"&=laughs.",1
"&=laughs, yes, me too, I prefer a car.",1
"you, <but you> [>].",1
"<I> [<] I fear motorbike.",0
"&-oh really?",1
"yes.",1
"yes.",0
"I think they're quite dangerous.",1
"yes, is very dangerous.",0
"yes, and, &-uhm, also, bicycles are, are quite dangerous too.",1
"&-huhuh.",0
"do you have a bicycle?",1
"&-eh, &-uhm, not here, in Gran Canaria yes, <but in &+Ma> [>].",0
"<&-oh, right> [<].",1
"to Madrid no.",0
"yes, yes, and, your, your family is in Gran Canaria?",1
"yes, my girlfriend is, Madrid.",0
"&-oh, right!",1
"the, yes, then I live to Madrid.",0
"yes, yes, and is she a student?",1
"no, &-eh, she, she works, the, in the newspaper.",0
"yes.",1
"&-oh, right, very good, very good.",1
"<okay> [>].",0
"<well> [<], &-uhm, now, shall we do the next picture?",1
"<vale> [<].",0
"&-huhuh.",0
"exacto.",0
"exacto.",0
"blanco, <&-uh> [>].",1
"&-huhuh.",0
"<&-huhuh> [>].",0
"&-uhm, ¿gris?",1
"gris.",0
"rosa.",0
"&-huhuh.",0
"<okay> [<], yes, the other name of plato.",0
"&-huhuh?",1
"&-eh, is, &-eh, it's a dog.",0
"sorry?",1
"&-eh, well, it, it, it's, I think we might say a dish, for the dog.",1
"<okay> [>].",0
"<for> [<] the, for the to put the food in, for the dog, it's a dish, or, or <perhaps> [>].",1
"<okay> [<].",0
"a bowl.",1
"okay, &-eh, in Spanish, is comedero.",0
"&-eh, c@l o@l.",0
"&-huhuh.",1
"m@l.",0
"right.",1
"a@l.",0
"&-huhuh.",1
"d@l.",0
"right, comadero, e@l r@l o@l &-huhuh.",1
"yes.",0
"comadero, &-ah!",1
"&-huhuh, &-uhm, ¿y tú?",1
"no.",0
"okay, &-eh, in my picture is the left.",0
"&-oh.",1
"of dog.",0
"&-huhuh.",0
"in my picture is, &-eh, the same side.",0
"right, pues, &-oh, well, yes, my picture, &-uhm, there's the dog and the, the tail on the left of the dog, and the dish on the right of the dog, and then the curtain.",1
"okay.",0
"&=laughs, vale.",1
"okay.",0
"picture three?",0
"<okay> [>].",0
"<we talk> [<], right, now you tell me what you can see.",1
"okay, I can see, &-eh, nine, &-eh, circles.",0
"good, very good, yes.",1
"okay, <&-eh> [>].",0
"<me> [<] too.",1
"okay, &-eh, &-eh, in the upper left-hand corner.",0
"&-huhuh.",1
"the colour is green.",0
"yes.",1
"&-eh, and the, upper centre, the colour is blue.",0
"&-eh, one moment, oh <gosh> [>].",1
"<okay> [<].",0
"&-huhuh, what have we got here?",1
"no, no, my screen has gone funny, I'm getting it back, don't panic, &-oh, gosh, what has happened here?",1
"&-uhm, something quite funny has happened, no, wait a minute, well, wait a minute.",1
"okay.",0
"no, no, right, I've got it back, here we are, &-uhm, (.) right, the colour is blue, now wait a minute, let's start again.",1
"<okay> [>].",0
"<on> [<] the left, at the top, you've got green, then you've got blue.",1
"blue.",0
"then you've got.",1
"the upper right-hand corner.",0
"&-huhuh.",1
"is red.",0
"red, yes, me too.",1
"okay, okay, in the middle left.",0
"&-huhuh.",1
"the colour is violet.",0
"good, yes, me too.",1
"okay, in the centre the colour is, &-eh, yellow.",0
"yes, <good> [>].",1
"<&-eh in> [<] in the middle right the colour is blue.",0
"&-huhuh.",1
"okay.",0
"yes.",1
"&-eh, in the lower left-hand corner the colour circle is, &-eh, green.",0
"yes.",1
"&-eh, in the down, the colour is red.",0
"yes, that's the middle one.",1
"<yes> [>].",0
"<at> [<] the bottom, <yes> [>].",1
"<sí> [<] yes, and the lower right-hand corner, the colour is violet.",0
"yes, very good.",1
"<okay> [>].",0
"<splendid> [<], yes, me too, I'm with you, &=laughs.",1
"&-eh, &=laughs.",0
"and the background.",0
"&-huhuh, right, it's.",1
"&-huhuh.",1
"&-eh (.) black and white.",0
"yes.",1
"and, the form is, &-eh.",0
"&-uhm.",0
"&-eh.",1
"there are, just a moment, I search this word.",0
"do you want me to tell you?",1
"yes.",0
"squares.",1
"okay.",0
"okay, &-eh, there are very much square.",0
"yes, &-huhuh, a lot of squares.",1
"yes.",0
"&-huhuh.",1
"&-eh, but, I, I don't see difference.",0
"no, well, &-uam, my circles are very shiny, and shiny and bright.",1
"yes, &-eh.",0
"and, &-hm, can you see, &-uhm, reflected in the circles, you can see the squares, reflected.",1
"no, <the &+reflec> [>] +/.",0
"<you> [<] can't?",1
"no.",0
"&-oh.",1
"I don't see reflect the.",0
"&-oh.",1
"the circle.",0
"&-oh, well, it's very pretty!",1
"okay.",0
"in, in each circle, you can see the reflection, of the black and white squares.",1
"okay.",0
"<&-oh> [>].",1
"<but> [<] in my picture, don't reflect.",0
"&-oh, well, then my picture is better, &=laughs.",1
"yes!",0
"I've got a better picture, &=laughs.",1
"all right!",1
"so yours hasn't got the reflection, &-hm, mine look like Christmas decorations, they look very like, you know, silver, like shiny balls that you might put on a Christmas tree, &-huhuh?",1
"&-uhm, I'm not understand, &-eh.",0
"&-oh, well, at Christmas, at Christmas, en <navidad> [>].",1
"<&-ah> [<], okay, yes, yes, yes!",0
"okay.",0
"<el> [<] reflejo.",0
"&+refle, &+refla, &+refel.",1
"reflejo.",0
"xxx.",1
"<okay> [<].",0
"tengo one, two.",1
"&-huhuh.",0
"okay.",0
"&-huhuh, &-uhm, en mi imagen.",0
"&-huhuh.",1
"<&-oh> [>].",1
"&=laughs.",0
"&-ah.",1
"&-huhuh, &-uhm.",1
"&-huhuh.",0
"okay.",0
"&-huhuh.",1
"if you want talk, &-eh, for me, &-eh, you send an, &-eh, e-mail.",0
"<okay> [<].",0
"muchas gracias, I'll do that.",1
"thank you very much indeed.",1
"okay.",0
"&-uhm, good luck, &=laughs.",1
"&=laughs.",0
"good luck with your studies.",1
"okay, thank you.",0
"bye bye.",1
" Part2.",0
"hello?",0
"hello, hello, Name, good morning, it's Name.",1
"yes, &-eh, I am Name, you're Name?",0
"<yes> [<].",0
"soy, soy Name.",1
"<&-huhuh> [>].",0
"&-ahm, more +/.",1
"&-eh.",0
"<do you> [<] understand?",0
"&-huhuh, &=laughs, okay, &-eh, &-eh, &-eh, &-eh, vamos a ver, we go to &-eh to, to the task, <okay> [>]?",0
"<yes> [<], <yes> [>].",1
"<okay> [<], <is that> [>].",0
"<&-ah> [<], <has &+hech> [>].",1
"<&-huhuh> [<].",0
"no, is my first time.",0
"<&=laughs> [>].",0
"<well> [<], we, we go to the tasks, <&-ah> [>].",1
"<okay> [<].",0
"the first one.",1
"the first, guay, <yea> [>].",0
"<we> [<], yea, &-ahm, <y> [>].",1
"<&-huhuh> [<].",0
"tienes preguntas para, &-ah, have you, have you questions for me?",1
"&+y yes, &-eh, &-eh, &-eh (.) &-ah, &-hm, &-ah, yes, &-eh, &-eh what's your, your degree study?",0
"&-ahm, well, I'm &+st &+w I'm, I'm studying Spanish, <&-eh> [>].",1
"<yes> [<].",0
"&-ehm, with the Open University, &-ah, xxx third year, and I like learning Spanish.",1
"&-huhuh.",0
"&-ahm, do you have anything else, xxx Spanish?",1
"sorry, &-eh.",0
"xxx, it's my xxx.",1
"&-eh, &-eh, &-eh, just a second, because I &+d I don't listen you &-eh very well.",0
"xxx.",1
"&-eh.",0
"I'm studying Spanish.",1
"Name?",0
"yes?",1
"&-eh, &-eh, I, I am, I am, I am not listen you very well.",0
"xxx understand?",1
"&-eh, I have any problem.",0
"xxx.",1
"hello?",0
"xxx xxx.",1
"yes, Name?",0
"xxx.",1
"&-eh, excuse me, Name.",0
"it's xxx.",1
"I can, I can't listen you.",0
"xxx xxx.",1
"okay, Name?",0
"xxx xxx.",1
"&-oh.",0
"bye.",0
"hello?",0
"&-eh, ¿me oyes?",1
" heavy accent and little fluency. Spanish student has problems with word order and auxiliaries. Both self-correct: (Scottish student: ‘has te has equivocado’; Spanish student: ‘there are there is a red car’). Scottish student seems more conscious that she is speaking to a non-native and speaks slowly, making an effort to enunciate clearly, whereas Spanish student speaks his own language more naturally.",1
"hello?",1
"hello.",0
"yes, now I, I can &+unders, okay.",0
"that's good, okay.",1
"okay.",0
"well.",1
"ok &-eh, &-eh you say me that your degree study you study Spanish, no?",0
"yes, that's right, yea, yes.",1
"&-eh, why do you do you study Spanish?",0
"well, because, I, &-ehm, like, like travelling I like, I ike visiting Spain and also I travel with my &-ehm boyfriend to South America.",1
"&-huhuh.",0
"we've been, we, we have been to Costa Rica quite <&+recent> [>].",1
"wonderful country!",0
"it is, yes, have you been to South America?",1
"yes, &-eh, &-eh, I know Mexico.",0
"very good!",1
"Columbia and Bolivia.",0
"&-oh very nice, &=laughs.",1
"&=laughs, &-eh what think you about your universíty?",0
"well I think it's very good, &-ehm I think the course is very good and &-ehm the only thing is &-ehm I think it is like your university it's distance learning &-ehm and there is not much opportunity to practice speaking.",1
"<&-oh okay> [>].",0
"<so> [<] I, I think that this &-ehm xxx xxx.",1
"&-oh, I think I have an problems any time ago.",0
"&-oh dear!",1
"you've got to go?",1
"I listen you okay.",0
"yes.",1
"&-eh where are you from?",0
"where are you (.) from?",0
"in Scotland.",1
"in Scotland <I read> [>] in your e-mail okay.",0
"<yes> [<], yes, &=laughs.",1
"&=laughs.",0
"I live, I live near Edinburgh, the capital city of Scotland.",1
"&-huhuh, &-eh, you live in Scotland?",0
"yes.",1
"really?",0
"yes?",0
"okay, &+we, &-eh, &-eh, the, the, the answer is, is, is all, yes?",0
"do you do you like any question for me?",0
"xxx.",1
"hello, can you hear me, yes?",1
"&-hm.",1
"&-oh.",1
"&=laughs.",0
"&=laughs.",1
"<&-oh> [<].",1
"&=laughs.",1
"pues, &-ehm, now, would you like to look at the pictures?",1
"&-ehm, excuse me?",0
"&-huhuh, there are pictures to talk about?",1
"&-ehm, I don't understand you.",0
"&-huhuh, &-huhuh, &-eh &-eh, I think I start the first photo, no?",0
"&-huhuh, yes.",1
"okay, I describe, we find the difference, no?",0
"xxx.",1
"&-oh, excuse (.) I have (.) I have problem another time.",0
"you can listen me?",0
"yes, I can hear, you can you hear me?",1
"&-oh, very bad.",0
"&-huhuh.",1
"&-ah, okay.",0
"can you?",1
"yes.",0
"you can?",1
"yes, I can &+lis you, listen?",0
"<okay> [>].",1
"<&-eh> [<], okay.",0
"okay, &-eh, I describe the first picture?",0
"yes.",1
"yes, &-eh, I can see &-eh three motorcycle.",0
"right.",1
"&-eh, yes, &-eh, the first &-eh is red.",0
"yes.",1
"the second is golden, I think.",0
"very good, yes, <mine too> [>].",1
"<and the third> [<], and the third is red too.",0
"yes, that's right, no difference, no difference there.",1
"&-ah, is okay.",0
"in the background, there are, there is &-eh a red car.",0
"&-oh, no, there is a car, I have a car, I can see a car, <it's not> [>] +/.",1
"<you can see> [<], you can see a car?",0
"&-huhuh, but it's white.",1
"but it's white, it's not, it's not red.",1
"is &+n, is not red.",0
"<is the difference> [>].",0
"<is the difference> [<].",1
"yes, yea.",0
"that was, that was not very difficult, &=laughs.",1
"no, &=laughs, okay, &-eh, the second picture is for you, no?",0
"yes, hello, are you there?",1
"barras, barras.",1
"&=laughs.",1
"&=laughs.",0
"the next picture, okay, &-eh, &-eh, I can see in the background &-eh &-eh &-eh black and white squares.",0
"yes.",1
"yes, I can see &-eh nine balls too.",0
"yes.",1
"&-eh &-eh &-ehm, in the upper left &-eh corner is a green ball.",0
"yes.",1
"to the right is a a blue ball.",0
"&+rig, yes.",1
"and to the right too is a red ball.",0
"&-huhuh.",1
"&-huhuh, <yea> [>].",0
"<in the middle> [<] is &-eh &-uhm the colour &-eh is mulberry.",0
"&-oh yes, I think purple.",1
"purple, <is purple> [>].",0
"<yes> [<].",1
"okay &-eh &-eh &-eh &-eh (.) &-eh to the right is a yellow ball?",0
"&+th, yes, that's right.",1
"and, and next is a blue ball.",0
"&-huhuh.",1
"&-huhuh, is all correct?",0
"that's right, &=yawns.",1
"the last line is a red &-eh green ball.",0
"yea.",1
"on the right, a red ball and the last one is a purple ball.",0
"&-oh, well, yes, mine are the same.",1
"is the same?",0
"there is no difference, no difference.",1
"my balls are shiny.",1
"&-eh your ball, the last ball?",0
"no, no, the balls are, the balls, the balls are shiny.",1
"&-eh, shine.",0
"&-huhuh, yes, brillante &-eh shinin is a &-eh (.) &-eh, the, the, the, the purple the last purple &-eh is shining <the purple> [>]?",0
"<they're all shining> [<], yes, they're <all> [>] &+sh, &-huhuh, yes.",1
"<all> [<]?",0
"they're all shiny.",1
"&-huhuh, yes, &-eh I'm too shining the balls <xxx> [>].",0
"<and can you see> [<] in the in the black and white squares reflected in the balls?",1
"reflections?",1
"well, I don't know, &-eh I can't see &-eh the difference.",0
"is that?",1
"is more difficult, this, this picture.",0
"my balls have got reflections of the floor the black and white squares reflected in the balls, like, as if the balls were like Christmas decorations, <see> [>]?",1
"<no> [<], in my picture, I don't, I can't see &-eh the reflection.",0
"you can't?",1
"&-oh, well.",1
"I don't know.",0
"is that the difference?",1
"the different is the, the reflect, do think?",0
"yes.",1
"&-ah, okay.",0
"you can't, you don't have reflections.",1
"yes.",1
"okay then, the last one.",0
"vale.",1
"<&-huhuh> [<].",0
"<&-huhuh> [<].",0
"<&+es> [<] +/.",1
"&=laughs.",1
"okay.",0
"&-ehm I'm, I am very happy I can +/.",0
"I can speak with you.",0
"do you want to speak again or do you want to leave it there?",1
"excuse?",0
"&-ehm.",1
"<&-huhuh, xxx> [<].",1
"&-eh &-eh now, &-eh, &-eh, &-eh I have &+pro I have &+pro in the <morning> [>].",0
"<&-huhuh> [<], <yea> [>].",1
"this <week &-eh> [<] I am <connected> [>].",0
"<&-huhuh> [<].",1
"&-eh in the last week, &-eh the next week &-eh in the afternoon, in the &-eh, I am, I am free to, <for> [>].",0
"<yes, xxx> [<].",1
"<&+d> [<].",1
"&-eh speak &-eh <with me> [>].",0
"<yes> [<].",1
"there aren't problem.",0
"yes, &-eh, what, what, what day would be good, what time would you suggest, next week?",1
"&-eh, next week?",0
"yes.",1
"&-eh, &-eh, &-eh.",0
"yes, <that's good> [>].",1
"<&-huhuh> [<].",0
"<&-eh> [>].",1
"sí &-eh monday or thursday <is perfect> [>].",0
"okay.",0
"thank you very much (.) Name.",0
"thank you.",0
"bye, bye, you're welcome.",1
"bye.",0
"byeee.",1
" vocabulary, which leads to some confusíon between the participants as well as some very hesítant interventions. At approximately 4 minutes into the conversation, (highlighted) there is an exchange which, I believe, will have a negative impact on some of the tasks. English student suggests that she speaks Spanish, while the Spanish student speaks English. This leads to some lost opportunities for feedback and checking, sínce the English  student responds to the Spanish students’ requests for clarification (I don’t understand) by translating and changing to Spanish (examples highlighted). The Spanish student, on  the other hand tries to maintain the target language for each exchange, explaining in Spanish to help the English student. Are participants given instructions about this?",0
"hola.",1
"&+b ¿hola?",0
"sí &-eh &-eh we can make &-eh the the exercise?",0
"&=laughs, yea, yes, do you want, do you want to just do the exercise or do you want to talk or, or ask me the questions on the exercise or.",1
"&-eh as you want &-eh &-eh, if you want &-eh we start with the exercise.",0
"my &+Eng my English is is very bad.",0
"more or less, no?",0
"okay &-eh we start with the exercise <one and> [>].",0
"if if more difficult pues, now we start we, we conversation, &=laughs.",0
"where you from?",0
"is that fifty?",1
"xxx.",1
"&-eh &-eh why do you study Spanish?",0
"&-ehm &-eh am I &-ehm supposed to &-ehm speak in English or or &-ehm or Spanish for this?",1
"&-eh.",0
"shall I speak Spanish and you speak in English?",1
"what do you want.",0
"xxx, &=laughs.",0
"&-eh y this is a, the second year that, that I have to study &-eh English.",0
"sí &-eh yes, in my job, I have to read a lot of &-eh book of software and and &-eh write no, I, I don't write.",0
"&-huhuh.",1
